trial_id,label,t_verify_used,V_score,n_matches,sun_shift,blur_sigma,occl_frac,honest_tile,byzantine_tile,inference_ms
116,honest,0.3,0.0,0,45.0,4.0,0.0,tile_47.4065_8.5575_47.4100_8.5630.png,,7.6
117,honest,0.3,0.45,9,-45.0,0.0,0.2,tile_47.3900_8.5355_47.3955_8.5410.png,,7.5
118,honest,0.3,0.7,14,0.0,0.0,0.2,tile_47.3955_8.5465_47.4010_8.5520.png,,7.5
119,honest,0.3,0.0,0,0.0,4.0,0.0,tile_47.4065_8.5575_47.4100_8.5630.png,,7.7
120,honest,0.3,0.1,2,0.0,4.0,0.2,tile_47.4010_8.5355_47.4065_8.5410.png,,7.5
121,honest,0.3,0.0,0,0.0,4.0,0.0,tile_47.4065_8.5630_47.4100_8.5685.png,,7.4
122,honest,0.3,0.45,9,-45.0,0.0,0.2,tile_47.3955_8.5630_47.4010_8.5685.png,,7.4
123,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.5
124,honest,0.3,0.8,16,-45.0,0.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.4
125,honest,0.3,0.1,2,-45.0,4.0,0.0,tile_47.3955_8.5575_47.4010_8.5630.png,,7.5
126,honest,0.3,0.15,3,0.0,4.0,0.2,tile_47.3955_8.5410_47.4010_8.5465.png,,7.4
127,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.4010_8.5465_47.4065_8.5520.png,,7.4
128,honest,0.3,0.45,9,-45.0,0.0,0.2,tile_47.4065_8.5300_47.4100_8.5355.png,,7.5
129,honest,0.3,0.7,14,-45.0,0.0,0.0,tile_47.3900_8.5630_47.3955_8.5685.png,,7.4
130,honest,0.3,0.0,0,45.0,4.0,0.0,tile_47.3900_8.5410_47.3955_8.5465.png,,7.5
131,honest,0.3,0.3,6,0.0,4.0,0.2,tile_47.3900_8.5520_47.3955_8.5575.png,,7.5
132,honest,0.3,0.75,15,0.0,0.0,0.2,tile_47.4065_8.5685_47.4100_8.5700.png,,7.4
133,honest,0.3,0.05,1,0.0,4.0,0.0,tile_47.4065_8.5465_47.4100_8.5520.png,,7.5
134,honest,0.3,0.0,0,-45.0,4.0,0.2,tile_47.4065_8.5575_47.4100_8.5630.png,,7.5
135,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.3955_8.5685_47.4010_8.5700.png,,7.4
136,honest,0.3,0.0,0,0.0,4.0,0.0,tile_47.4065_8.5575_47.4100_8.5630.png,,7.5
137,honest,0.3,0.05,1,45.0,4.0,0.2,tile_47.3900_8.5355_47.3955_8.5410.png,,7.4
138,honest,0.3,0.6,12,0.0,0.0,0.2,tile_47.3955_8.5575_47.4010_8.5630.png,,7.3
139,honest,0.3,0.1,2,0.0,4.0,0.2,tile_47.4010_8.5355_47.4065_8.5410.png,,7.5
140,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.3955_8.5685_47.4010_8.5700.png,,7.4
141,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.3955_8.5685_47.4010_8.5700.png,,7.4
142,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.3900_8.5355_47.3955_8.5410.png,,7.4
143,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.4010_8.5465_47.4065_8.5520.png,,7.4
144,honest,0.3,0.1,2,45.0,4.0,0.2,tile_47.4010_8.5630_47.4065_8.5685.png,,7.4
145,honest,0.3,0.0,0,45.0,4.0,0.2,tile_47.4065_8.5575_47.4100_8.5630.png,,7.4
146,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,7.4
147,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.3955_8.5520_47.4010_8.5575.png,,7.4
148,honest,0.3,0.05,1,-45.0,4.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.5
149,honest,0.3,0.0,0,-45.0,4.0,0.0,tile_47.4010_8.5685_47.4065_8.5700.png,,7.4
150,honest,0.3,0.05,1,-45.0,4.0,0.0,tile_47.3955_8.5300_47.4010_8.5355.png,,7.5
151,honest,0.3,1.0,20,0.0,0.0,0.0,tile_47.4010_8.5410_47.4065_8.5465.png,,7.4
152,honest,0.3,0.65,13,45.0,0.0,0.2,tile_47.3900_8.5630_47.3955_8.5685.png,,7.4
153,honest,0.3,0.1,2,0.0,4.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.5
154,honest,0.3,0.1,2,-45.0,4.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.4
155,honest,0.3,0.05,1,0.0,4.0,0.0,tile_47.3900_8.5465_47.3955_8.5520.png,,7.5
156,honest,0.3,0.75,15,-45.0,0.0,0.2,tile_47.3900_8.5575_47.3955_8.5630.png,,7.4
157,honest,0.3,0.0,0,45.0,4.0,0.0,tile_47.4065_8.5300_47.4100_8.5355.png,,7.4
158,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.4065_8.5465_47.4100_8.5520.png,,7.5
159,honest,0.3,1.0,20,45.0,0.0,0.0,tile_47.3955_8.5575_47.4010_8.5630.png,,7.4
160,honest,0.3,0.6,12,45.0,0.0,0.2,tile_47.3900_8.5575_47.3955_8.5630.png,,7.4
161,honest,0.3,0.8,16,-45.0,0.0,0.0,tile_47.3900_8.5300_47.3955_8.5355.png,,7.4
162,honest,0.3,0.05,1,0.0,4.0,0.2,tile_47.4010_8.5410_47.4065_8.5465.png,,7.5
163,honest,0.3,0.2,4,0.0,4.0,0.2,tile_47.3900_8.5520_47.3955_8.5575.png,,7.5
164,honest,0.3,0.7,14,0.0,0.0,0.2,tile_47.3900_8.5685_47.3955_8.5700.png,,7.4
165,honest,0.3,0.45,9,45.0,0.0,0.2,tile_47.3955_8.5355_47.4010_8.5410.png,,7.4
166,honest,0.3,0.2,4,-45.0,4.0,0.2,tile_47.4065_8.5520_47.4100_8.5575.png,,7.5
167,honest,0.3,0.1,2,45.0,4.0,0.2,tile_47.4010_8.5355_47.4065_8.5410.png,,7.4
168,honest,0.3,0.0,0,0.0,4.0,0.0,tile_47.3900_8.5410_47.3955_8.5465.png,,7.4
169,honest,0.3,0.0,0,0.0,4.0,0.2,tile_47.3900_8.5355_47.3955_8.5410.png,,7.4
170,honest,0.3,0.65,13,45.0,0.0,0.2,tile_47.3900_8.5410_47.3955_8.5465.png,,7.4
171,honest,0.3,0.05,1,-45.0,4.0,0.2,tile_47.4010_8.5355_47.4065_8.5410.png,,7.5
