k,trial,seed,observed_hop,cep_50,cep_95,mean_err,std_err,n_samples,n_uavs,n_edges,test_uav_id,ground_truth_x,ground_truth_y,ground_truth_z,wall_time_s
2,103,1200103,2,3.3991,7.9288,4.5317,2.1904,377,9,25,6,138.798,-41.495,50.0,51.27
2,105,1200105,2,7.9004,9.0639,7.662,1.0678,417,9,24,6,62.381,-125.371,50.0,51.22
2,104,1200104,2,23.8674,24.6456,23.1141,1.6648,381,9,25,6,-151.191,-57.947,50.0,51.27
2,106,1200106,2,11.5866,12.4658,10.9738,1.7596,281,9,25,6,120.472,109.934,50.0,51.22
2,107,1200107,2,5.5253,9.8726,6.1632,2.2943,142,9,24,6,-82.113,160.148,50.0,51.22
2,108,1200108,2,3.5267,12.9138,6.675,4.473,303,9,25,6,-158.423,-42.433,50.0,51.29
2,109,1200109,2,17.8293,18.2927,16.6774,3.1196,340,9,25,6,-24.457,176.666,50.0,51.24
2,110,1200110,2,3.7991,5.3045,3.8888,0.7635,514,9,25,6,130.411,-59.392,50.0,51.25
2,111,1200111,2,11.0246,13.6853,10.2467,2.8763,334,9,24,6,149.691,27.264,50.0,51.25
2,112,1200112,2,5.9352,6.0192,5.0141,1.2762,326,9,24,6,82.357,-113.332,50.0,51.22
2,113,1200113,2,7.0228,11.6134,8.1307,1.8964,282,9,25,6,-135.958,115.985,50.0,51.25
2,114,1200114,2,15.9757,19.4071,15.6746,2.3183,382,9,24,6,-169.653,6.788,50.0,51.2
2,115,1200115,2,6.142,8.2243,5.2963,2.1677,361,9,25,6,-138.399,-78.145,50.0,51.26
2,116,1200116,2,3.6957,4.8639,3.5549,0.6192,488,9,24,6,-82.552,-125.285,50.0,51.27
2,117,1200117,2,7.8893,11.8724,7.5435,3.9607,436,9,25,6,-57.963,169.963,50.0,51.23
2,118,1200118,2,4.6668,5.5016,4.6847,0.4731,593,9,25,6,-161.274,69.438,50.0,51.22
2,119,1200119,2,7.5952,8.2636,7.5142,0.799,243,9,25,6,-155.25,84.421,50.0,51.23
2,120,1200120,2,9.5991,10.907,9.6787,0.8425,287,9,24,6,-169.407,31.082,50.0,51.2
2,121,1200121,2,6.6568,8.0331,6.4724,1.0837,523,9,24,6,-166.859,48.867,50.0,51.26
2,122,1200122,2,9.2362,19.5335,11.8175,4.069,266,9,25,6,-161.582,-33.893,50.0,51.22
2,123,1200123,2,5.2688,5.55,5.2589,0.2399,455,9,25,6,110.067,123.075,50.0,51.36
2,124,1200124,2,11.3185,13.0059,11.5918,0.8381,269,9,25,6,9.534,176.124,50.0,51.28
2,125,1200125,2,6.6087,9.1165,5.8758,2.5827,366,9,25,6,-148.081,-63.51,50.0,51.2
2,126,1200126,2,3.1509,7.3018,4.1246,2.4208,553,9,25,6,98.923,-99.88,50.0,51.27
2,127,1200127,2,10.3912,13.3936,10.8297,1.7289,580,9,25,6,-162.946,-29.665,50.0,51.29
2,128,1200128,2,9.5898,10.0765,8.648,1.5259,328,9,25,6,138.463,-42.336,50.0,51.24
2,129,1200129,2,2.5013,3.2945,2.5013,0.4397,436,9,24,6,43.644,-133.419,50.0,51.24
2,130,1200130,2,15.289,16.64,14.9257,1.3181,230,9,24,6,87.991,143.803,50.0,51.16
2,132,1200132,2,3.1838,6.638,3.2361,1.7439,418,9,24,6,-65.321,167.453,50.0,51.27
2,131,1200131,2,2.7625,11.1644,3.5713,3.0423,447,9,25,6,122.197,-72.813,50.0,51.31
2,133,1200133,2,8.4869,15.7948,8.9391,4.0782,293,9,24,6,-85.903,158.171,50.0,51.22
2,134,1200134,2,6.2888,14.3349,9.1762,3.8538,321,9,24,6,91.316,-106.514,50.0,51.22
2,135,1200135,2,15.7871,15.8774,14.9522,1.7303,350,9,25,6,-145.518,-67.738,50.0,51.28
2,136,1200136,2,4.8102,9.0487,5.9837,2.1648,561,9,25,6,0.138,-142.358,50.0,51.27
2,137,1200137,2,7.8569,11.1085,7.2833,2.6916,275,9,25,6,-122.288,-96.659,50.0,51.26
2,138,1200138,2,6.9939,10.6604,7.6068,1.6249,444,9,25,6,-161.412,-34.395,50.0,51.21
2,139,1200139,2,6.4768,8.0095,4.9921,2.9804,435,9,24,6,49.224,-131.315,50.0,51.21
2,140,1200140,2,5.4952,7.9565,5.1629,1.9317,467,9,24,6,47.651,-131.932,50.0,51.28
2,141,1200141,2,5.9791,8.1462,5.828,1.1674,388,9,25,6,141.588,-33.876,50.0,51.24
2,142,1200142,2,3.8175,10.5143,5.0307,2.2728,326,9,25,6,-157.139,-45.528,50.0,51.22
2,143,1200143,2,4.6074,6.6938,4.5385,1.3313,398,9,25,6,-13.696,-142.637,50.0,51.31
2,144,1200144,2,13.8293,15.937,10.9137,4.4151,369,9,24,6,-109.636,142.511,50.0,51.25
2,145,1200145,2,8.959,11.283,8.9077,1.8923,574,9,25,6,118.423,-78.113,50.0,51.32
2,146,1200146,2,6.3225,10.1671,6.4762,1.9948,469,9,25,6,18.276,174.802,50.0,51.25
2,147,1200147,2,5.1023,8.7918,6.1134,1.719,479,9,25,6,-134.313,118.049,50.0,51.29
2,148,1200148,2,8.1476,8.7383,8.1202,0.4785,588,9,25,6,32.3,-136.987,50.0,51.33
2,149,1200149,2,8.2096,11.8964,6.734,3.038,445,9,25,6,-53.547,-136.639,50.0,51.24
2,150,1200150,2,3.2638,4.8374,3.4102,0.5952,428,9,24,6,147.762,-9.345,50.0,51.21
2,151,1200151,2,4.3125,6.3838,4.3418,1.2653,555,9,24,6,-81.09,-126.019,50.0,51.25
2,152,1200152,2,9.2009,10.6913,8.8012,1.4006,303,9,25,6,-135.559,-81.85,50.0,51.27
2,153,1200153,2,5.3005,9.4785,5.8028,1.5368,527,9,25,6,106.555,126.933,50.0,51.29
2,154,1200154,2,7.8657,9.8577,8.266,1.2214,493,9,25,6,-142.767,106.612,50.0,51.24
2,155,1200155,2,7.9714,10.2139,8.1626,1.1139,528,9,24,6,-74.428,-129.134,50.0,51.24
2,156,1200156,2,8.1177,12.1448,7.4943,2.878,419,9,24,6,149.926,22.202,50.0,51.26
2,157,1200157,2,3.3624,8.0497,4.0887,2.5696,520,9,25,6,145.464,55.147,50.0,51.32
2,158,1200158,2,6.6176,6.9738,6.0468,1.3657,420,9,25,6,-165.203,56.206,50.0,51.22
2,159,1200159,2,8.2672,9.987,8.0155,1.0567,400,9,25,6,-37.682,-140.267,50.0,51.31
2,160,1200160,2,5.4548,9.1632,5.5853,2.2076,411,9,25,6,103.008,130.586,50.0,51.22
2,162,1200162,2,8.6245,10.5026,8.5001,1.3447,357,9,25,6,128.674,97.129,50.0,51.24
2,161,1200161,2,20.6365,22.2404,21.0918,0.8334,544,9,25,6,117.361,-79.526,50.0,51.32
2,163,1200163,2,6.4956,13.3665,8.9043,3.5057,504,9,24,6,149.777,25.763,50.0,51.25
2,164,1200164,2,22.8795,23.1306,20.0181,3.9144,311,9,25,6,-162.168,66.767,50.0,51.33
2,165,1200165,2,9.3269,10.9506,9.6508,0.7877,542,9,25,6,105.505,128.039,50.0,51.3
2,166,1200166,2,6.0178,9.0146,5.9124,1.8533,593,9,25,6,-35.693,175.244,50.0,51.25
2,167,1200167,2,11.0728,12.1565,9.2429,2.7395,373,9,25,6,1.647,176.896,50.0,51.27
2,168,1200168,2,9.6569,12.8486,10.1823,1.8756,573,9,24,6,-169.765,8.658,50.0,51.18
2,169,1200169,2,7.4188,10.0988,7.5654,1.2901,474,9,24,6,-91.407,155.063,50.0,51.24
2,170,1200170,2,4.1658,5.7185,4.351,0.5591,482,9,25,6,135.086,-50.133,50.0,51.24
2,171,1200171,2,5.4424,8.481,5.7832,2.0858,385,9,24,6,67.586,157.25,50.0,51.25
2,172,1200172,2,8.0573,11.1754,8.7555,1.4276,578,9,25,6,146.511,-15.91,50.0,51.29
2,173,1200173,2,7.1047,9.1543,6.1265,2.7951,418,9,25,6,-123.97,-94.978,50.0,51.28
2,174,1200174,2,4.995,7.1744,4.6562,1.9877,491,9,25,6,-55.214,170.799,50.0,51.26
2,175,1200175,2,5.0175,7.1175,4.9403,1.6132,559,9,24,6,149.054,34.695,50.0,51.24
2,176,1200176,2,10.7385,14.0621,10.8715,2.021,500,9,24,6,73.859,153.584,50.0,51.19
2,177,1200177,2,7.5245,7.8342,5.9205,1.9412,154,9,25,6,-14.465,177.258,50.0,51.22
2,178,1200178,2,8.0817,9.6,8.172,0.7064,259,9,24,6,149.707,7.635,50.0,51.25
2,179,1200179,2,6.0164,8.5559,5.9846,1.7099,577,9,25,6,141.929,-32.855,50.0,51.26
2,180,1200180,2,5.9388,10.0601,6.9062,1.8245,533,9,25,6,146.35,-16.661,50.0,51.3
2,181,1200181,2,13.7474,14.1654,12.7665,1.6657,283,9,25,6,130.779,-58.715,50.0,51.25
2,182,1200182,2,9.4177,13.1215,9.8987,1.7285,515,9,25,6,106.975,126.485,50.0,51.21
2,183,1200183,2,2.9584,6.6583,4.054,1.8119,467,9,24,6,-107.271,144.357,50.0,51.28
2,184,1200184,2,12.9754,18.493,13.4114,3.8295,591,9,24,6,-168.558,-4.113,50.0,51.22
2,185,1200185,2,5.8125,8.99,6.4327,1.3616,278,9,25,6,-158.07,-43.304,50.0,51.23
2,186,1200186,2,4.4403,6.2391,4.52,0.9925,345,9,25,6,-140.176,110.348,50.0,51.2
2,187,1200187,2,3.5578,9.0025,5.4581,2.8332,330,9,25,6,-160.456,-37.112,50.0,51.27
2,188,1200188,2,2.289,11.4406,4.8501,3.875,283,9,25,6,124.914,-68.692,50.0,51.28
2,189,1200189,2,13.1042,13.7191,12.7735,0.8189,305,9,25,6,136.803,80.951,50.0,51.31
2,190,1200190,2,2.1619,3.5533,2.1708,0.7511,336,9,25,6,-132.19,-85.973,50.0,51.27
2,191,1200191,2,4.6489,8.9927,5.3842,2.111,415,9,24,6,-86.346,157.931,50.0,51.3
2,192,1200192,2,3.725,7.1719,4.124,2.0373,365,9,25,6,-149.929,94.909,50.0,51.24
2,194,1200194,2,12.5661,16.2015,13.3812,2.028,597,9,24,6,-67.837,166.501,50.0,51.22
2,193,1200193,2,12.7427,15.1659,12.6577,2.2092,425,9,25,6,142.512,65.694,50.0,51.24
2,195,1200195,2,7.7227,10.826,7.8069,2.0907,593,9,25,6,-31.757,175.834,50.0,51.27
2,196,1200196,2,8.7869,11.726,9.5649,1.4515,569,9,25,6,0.538,176.973,50.0,51.28
2,197,1200197,2,15.9293,17.2576,15.4478,1.5247,400,9,24,6,-81.653,160.38,50.0,51.29
2,198,1200198,2,3.9407,8.2539,5.3347,2.0812,314,9,25,6,124.883,-68.741,50.0,51.24
2,199,1200199,2,16.4921,17.6075,15.348,1.7229,344,9,24,6,93.574,-104.632,50.0,51.24
3,0,1300000,3,3.409,8.0241,4.6853,2.2798,534,12,36,9,185.835,-123.418,50.0,51.62
3,1,1300001,3,23.2684,23.9784,22.7369,1.3785,422,12,35,9,-259.016,21.71,50.0,51.68
3,2,1300002,3,3.584,6.2852,4.0043,1.215,487,12,36,9,-31.131,239.742,50.0,51.71
3,3,1300003,3,5.2904,6.9876,5.429,1.2402,468,12,36,9,171.051,-145.257,50.0,51.77
3,4,1300004,3,7.5665,12.4668,9.3027,2.2463,435,12,35,9,123.224,-192.58,50.0,51.79
3,5,1300005,3,2.3035,5.5217,2.6632,1.3072,392,12,36,9,199.084,-97.991,50.0,51.82
3,6,1300006,3,5.8605,11.6916,6.8509,2.9995,589,12,36,9,31.659,-234.374,50.0,51.81
3,7,1300007,3,5.3426,5.6667,4.4075,1.4391,402,12,34,9,217.489,34.623,50.0,51.61
3,8,1300008,3,11.1823,20.0615,12.4687,3.9495,517,12,36,9,-223.842,-126.683,50.0,51.68
3,9,1300009,3,4.9354,9.4699,6.3758,2.1423,553,12,35,9,74.81,220.479,50.0,51.64
3,10,1300010,3,15.6872,21.3004,15.75,3.8882,593,12,34,9,-130.492,213.053,50.0,51.67
3,11,1300011,3,2.8065,6.9305,3.5111,2.2419,282,12,36,9,-229.434,-117.207,50.0,51.72
3,12,1300012,3,7.4383,11.3583,7.6771,2.7488,577,12,36,9,-15.087,239.95,50.0,51.78
3,13,1300013,3,12.8794,13.2814,12.4121,0.8918,538,12,36,9,151.714,-167.673,50.0,51.75
3,14,1300014,3,4.9385,9.4185,5.7715,2.6465,565,12,36,9,170.657,145.773,50.0,51.74
3,15,1300015,3,7.2047,13.7826,9.1272,4.0042,469,12,36,9,-192.023,-167.356,50.0,51.74
3,16,1300016,3,5.4937,9.6215,5.4332,2.3269,113,12,35,9,-258.916,-22.787,50.0,51.68
3,17,1300017,3,6.4468,8.4948,6.1565,1.5709,510,12,35,9,132.615,185.226,50.0,51.68
3,18,1300018,3,4.5584,6.6786,4.5699,1.2787,486,12,36,9,45.565,-230.87,50.0,51.78
3,19,1300019,3,7.004,14.3031,8.9293,3.7905,575,12,36,9,211.941,61.672,50.0,51.72
3,20,1300020,3,14.9542,17.6675,15.1431,1.7878,560,12,35,9,-259.974,3.546,50.0,51.76
3,22,1300022,3,5.6228,13.2731,6.5623,3.5778,475,12,34,9,-121.52,217.471,50.0,51.67
3,21,1300021,3,3.0428,7.7631,3.5492,1.9247,570,12,36,9,-254.301,-51.993,50.0,51.75
3,23,1300023,3,21.2462,26.4586,22.5626,2.0908,103,12,36,9,-195.328,163.89,50.0,51.69
3,24,1300024,3,10.3857,15.152,10.4373,4.0023,442,12,36,9,-81.913,-231.877,50.0,51.65
3,25,1300025,3,4.8357,5.4733,4.4701,0.7142,414,12,34,9,-95.256,-227.896,50.0,51.73
3,26,1300026,3,6.0717,9.2833,6.012,1.891,583,12,36,9,-202.014,-156.432,50.0,51.7
3,27,1300027,3,30.9058,42.5793,31.2307,5.5509,111,12,34,9,-100.187,-226.208,50.0,51.71
3,30,1300030,3,13.9854,15.4501,14.0609,0.7394,494,12,35,9,130.386,187.04,50.0,51.73
3,28,1300028,3,10.4786,11.764,9.0134,3.6323,424,12,35,9,-258.727,24.682,50.0,51.8
3,29,1300029,3,7.7363,10.3276,7.3716,1.9594,343,12,36,9,-197.424,-161.619,50.0,51.77
3,31,1300031,3,4.0899,8.7483,5.2547,2.4712,588,12,35,9,78.284,218.953,50.0,51.72
3,32,1300032,3,5.0338,6.2333,4.9876,0.8918,429,12,36,9,174.2,-141.019,50.0,51.69
3,33,1300033,3,11.0066,16.1261,8.5485,4.9779,434,12,35,9,-257.372,35.419,50.0,51.7
3,34,1300034,3,8.0403,13.5629,8.6302,3.3587,545,12,35,9,-255.334,-47.095,50.0,51.68
3,35,1300035,3,6.6345,9.0301,7.5354,1.2833,363,12,36,9,176.374,137.975,50.0,51.83
3,38,1300038,3,7.4644,8.8978,7.4366,1.0246,460,12,35,9,117.671,-196.588,50.0,51.75
3,36,1300036,3,6.7751,8.4473,6.4888,1.5464,470,12,36,9,171.22,145.034,50.0,51.83
3,37,1300037,3,21.2853,22.2008,19.6806,2.7933,566,12,35,9,94.196,-211.09,50.0,51.81
3,39,1300039,3,5.2267,12.0794,6.2947,4.186,588,12,36,9,-10.553,239.814,50.0,51.65
3,40,1300040,3,12.9437,13.3118,11.9422,1.5851,574,12,35,9,79.562,-218.374,50.0,51.63
3,41,1300041,3,2.0955,3.1543,2.2708,0.5401,412,12,36,9,201.572,-92.228,50.0,51.71
3,42,1300042,3,5.1925,6.5116,4.6509,1.5016,571,12,36,9,197.285,-101.918,50.0,51.72
3,43,1300043,3,5.9175,6.6903,5.7405,0.833,451,12,36,9,190.495,115.29,50.0,51.73
3,44,1300044,3,8.4774,13.9103,9.755,2.5974,87,12,35,9,125.948,-190.524,50.0,51.74
3,46,1300046,3,8.4705,9.7367,8.4216,1.0117,501,12,33,9,99.737,207.998,50.0,51.72
3,45,1300045,3,4.2137,7.0027,4.3976,1.365,461,12,36,9,157.047,162.032,50.0,51.76
3,47,1300047,3,13.7455,16.0084,11.1375,4.9458,557,12,36,9,140.89,178.086,50.0,51.73
3,48,1300048,3,3.342,7.3466,3.6341,2.1986,532,12,36,9,213.801,-54.193,50.0,51.71
3,49,1300049,3,4.7686,7.403,5.1061,1.8165,577,12,34,9,-116.017,219.956,50.0,51.59
3,50,1300050,3,11.1258,14.1626,10.8774,2.7999,568,12,34,9,215.393,-46.797,50.0,51.66
3,51,1300051,3,4.8944,8.3064,5.1427,2.2206,539,12,36,9,189.127,117.754,50.0,51.74
3,52,1300052,3,5.8409,10.4908,6.1966,1.8916,560,12,35,9,-258.126,29.93,50.0,51.74
3,53,1300053,3,8.6668,14.3023,10.2149,2.862,529,12,36,9,-254.384,-51.614,50.0,51.76
3,54,1300054,3,8.2017,18.0972,9.653,4.6428,206,12,34,9,-131.084,212.745,50.0,51.75
3,55,1300055,3,9.5229,12.6959,10.0304,1.6022,514,12,36,9,-22.602,239.986,50.0,51.73
3,56,1300056,3,21.1112,24.8545,18.3034,4.5951,554,12,34,9,-103.465,-225.019,50.0,51.61
3,57,1300057,3,15.7866,16.5651,14.3535,1.9133,370,12,36,9,208.216,74.28,50.0,51.7
3,58,1300058,3,6.4102,10.1048,6.1422,2.4897,552,12,36,9,-251.555,63.104,50.0,51.76
3,59,1300059,3,5.4693,13.5247,6.5688,3.5857,495,12,36,9,-214.987,-139.929,50.0,51.8
3,60,1300060,3,7.0424,10.5587,7.2091,2.4157,557,12,34,9,-134.432,-210.963,50.0,51.71
3,62,1300062,3,9.8988,15.9452,10.2743,3.5147,578,12,36,9,54.84,228.033,50.0,51.78
3,61,1300061,3,3.2151,7.7322,4.3226,2.29,552,12,36,9,-201.23,157.339,50.0,51.86
3,63,1300063,3,7.468,9.2945,6.2279,2.7729,562,12,35,9,82.578,-216.974,50.0,51.67
3,64,1300064,3,5.7317,6.2151,5.7191,0.3355,595,12,36,9,-56.148,237.262,50.0,51.67
3,65,1300065,3,3.6128,5.7633,3.4756,1.7428,532,12,36,9,209.71,-69.521,50.0,51.64
3,66,1300066,3,6.4231,9.1748,6.2604,1.4978,469,12,34,9,217.252,36.212,50.0,51.69
3,67,1300067,3,9.2966,11.0318,9.5164,1.1041,479,12,35,9,99.319,208.238,50.0,51.72
3,68,1300068,3,5.47,7.8032,6.1847,1.3282,404,12,36,9,-23.778,239.97,50.0,51.81
3,70,1300070,3,7.2876,8.2832,7.356,0.7127,543,12,34,9,219.692,12.164,50.0,51.66
3,69,1300069,3,8.2423,147.3064,28.1011,46.2272,432,12,34,9,-99.856,226.325,50.0,51.74
3,71,1300071,3,3.0328,7.994,4.011,2.6966,563,12,36,9,172.144,143.807,50.0,51.74
3,72,1300072,3,6.9384,9.2044,6.753,2.0335,487,12,34,9,219.781,10.254,50.0,51.64
3,73,1300073,3,6.2598,9.4316,6.535,2.1683,548,12,35,9,121.639,-193.748,50.0,51.66
3,74,1300074,3,6.9286,8.7834,6.0982,2.43,552,12,36,9,214.678,-50.261,50.0,51.77
3,75,1300075,3,8.8704,10.9864,7.7564,2.6249,472,12,36,9,-22.036,-239.991,50.0,51.73
3,77,1300077,3,7.9781,12.0813,8.357,1.9077,581,12,36,9,-226.435,122.411,50.0,51.73
3,76,1300076,3,3.0713,5.231,3.4159,1.1074,588,12,36,9,161.015,-157.586,50.0,51.8
3,78,1300078,3,7.0566,10.4067,6.0827,2.5714,569,12,36,9,26.45,235.462,50.0,51.84
3,79,1300079,3,19.1526,20.549,18.5604,1.9577,546,12,35,9,-259.959,-4.424,50.0,51.82
3,80,1300080,3,6.1507,12.5379,7.019,2.3519,246,12,36,9,-185.714,-173.605,50.0,51.74
3,81,1300081,3,7.9189,8.52,7.8888,0.499,350,12,36,9,-193.63,165.688,50.0,51.69
3,82,1300082,3,10.6329,12.8046,10.5602,1.6047,407,12,36,9,-34.872,-239.539,50.0,51.71
3,83,1300083,3,6.4694,8.0181,5.9174,1.6478,519,12,36,9,161.678,156.822,50.0,51.69
3,84,1300084,3,6.2274,11.0858,6.3418,2.6003,477,12,34,9,-177.321,181.246,50.0,51.71
3,85,1300085,3,9.1557,10.6745,7.8674,2.3863,381,12,36,9,-238.535,-99.209,50.0,51.83
3,86,1300086,3,12.1497,16.7227,12.6622,2.6521,542,12,35,9,128.212,-188.768,50.0,51.81
3,87,1300087,3,6.2752,11.4248,6.6562,2.9174,544,12,34,9,-152.358,-200.204,50.0,51.76
3,88,1300088,3,6.2113,7.2894,5.9865,0.8621,332,12,35,9,130.213,-187.179,50.0,51.66
3,89,1300089,3,2.9964,4.0069,3.1879,0.6345,457,12,34,9,219.867,7.996,50.0,51.56
3,90,1300090,3,5.0069,9.9943,5.1043,2.4655,581,12,35,9,92.377,-212.065,50.0,51.63
3,91,1300091,3,9.9674,10.8948,9.0899,1.8325,93,12,36,9,-254.51,-51.039,50.0,51.71
3,92,1300092,3,4.0183,6.1411,4.2898,0.8829,87,12,35,9,81.485,-217.487,50.0,51.72
3,93,1300093,3,10.0029,12.4268,9.0584,2.5673,530,12,36,9,-193.385,-165.945,50.0,51.75
3,94,1300094,3,3.4701,7.9447,4.802,2.1727,579,12,36,9,-244.114,85.866,50.0,51.83
3,95,1300095,3,5.0067,9.6715,5.3366,2.2738,500,12,35,9,84.177,216.211,50.0,51.78
3,96,1300096,3,10.1621,11.3067,7.2355,3.833,338,12,36,9,-31.218,-239.738,50.0,51.67
3,97,1300097,3,4.4553,5.2841,4.6109,0.5299,574,12,36,9,184.675,125.332,50.0,51.72
3,98,1300098,3,4.1795,5.6634,3.976,1.9303,536,12,36,9,-245.226,-82.905,50.0,51.67
3,99,1300099,3,4.6132,5.6737,4.5705,0.628,540,12,36,9,-217.472,-136.399,50.0,51.75
3,100,1300100,3,2.7957,4.8997,2.9876,0.907,416,12,34,9,218.032,-30.674,50.0,51.66
3,101,1300101,3,4.2682,9.407,5.7427,2.4753,521,12,36,9,3.612,238.836,50.0,51.71
3,102,1300102,3,4.4373,7.9868,4.8035,1.3549,218,12,34,9,-154.811,198.56,50.0,51.71
3,103,1300103,3,6.3306,9.7451,6.8272,2.191,460,12,36,9,-78.045,232.875,50.0,51.74
3,104,1300104,3,2.1671,6.4532,2.5947,1.2915,583,12,36,9,-34.066,239.587,50.0,51.65
3,105,1300105,3,17.3393,24.4075,18.6188,3.3328,569,12,36,9,-233.771,109.096,50.0,51.63
3,106,1300106,3,34.9903,1373.4951,159.5177,401.2108,591,12,34,9,-95.692,-227.751,50.0,51.61
3,107,1300107,3,9.5042,9.9336,7.3727,3.1101,549,12,36,9,187.074,-121.327,50.0,51.77
3,108,1300108,3,8.2437,14.8242,8.454,3.149,507,12,34,9,-121.695,217.389,50.0,51.72
3,109,1300109,3,5.8023,10.5267,5.9023,3.1753,581,12,36,9,-221.229,130.794,50.0,51.7
3,110,1300110,3,2.3488,9.2441,3.3709,2.542,177,12,36,9,200.154,95.563,50.0,51.8
3,111,1300111,3,17.8276,20.5869,17.399,2.4463,432,12,34,9,-153.116,-199.7,50.0,51.77
3,112,1300112,3,4.235,8.4715,5.4284,2.0167,263,12,35,9,67.357,223.537,50.0,51.63
3,113,1300113,3,4.7254,7.4544,4.4065,2.0019,300,12,36,9,-225.122,124.599,50.0,51.67
3,114,1300114,3,4.8076,6.3244,4.5437,1.3413,538,12,36,9,140.515,-178.424,50.0,51.66
3,115,1300115,3,6.3815,11.5647,6.601,2.6321,434,12,35,9,-259.39,17.107,50.0,51.69
3,116,1300116,3,4.0865,7.1042,4.534,1.6062,581,12,36,9,155.641,-163.555,50.0,51.7
3,117,1300117,3,3.9532,13.1072,7.1783,4.9273,413,12,36,9,13.737,237.617,50.0,51.76
3,119,1300119,3,5.6438,9.3713,6.2722,1.6517,583,12,35,9,120.788,-194.368,50.0,51.71
3,118,1300118,3,3.1421,4.3018,2.9186,1.0381,390,12,36,9,205.794,-81.346,50.0,51.8
3,120,1300120,3,6.4924,10.7798,7.3182,6.8206,547,12,36,9,-218.474,-134.937,50.0,51.75
3,121,1300121,3,7.4556,9.9694,7.7983,0.8432,399,12,36,9,-190.845,168.559,50.0,51.72
3,122,1300122,3,4.704,7.3334,4.5619,1.5047,419,12,35,9,-256.436,41.208,50.0,51.7
3,123,1300123,3,4.6284,7.8772,5.4769,1.8267,425,12,35,9,76.974,-219.536,50.0,51.75
3,124,1300124,3,5.3871,9.6124,5.5458,3.2302,552,12,36,9,32.231,234.248,50.0,51.68
3,125,1300125,3,13.3448,16.7405,14.4858,1.8844,409,12,36,9,-82.204,231.799,50.0,51.71
3,126,1300126,3,6.5225,10.8443,7.5659,2.3324,540,12,36,9,-87.933,-230.185,50.0,51.73
3,127,1300127,3,9.4098,13.1099,9.419,2.8107,458,12,36,9,-247.095,77.638,50.0,51.75
3,128,1300128,3,4.8961,8.9867,5.69,1.9874,504,12,34,9,-165.954,-190.519,50.0,51.64
3,129,1300129,3,2.6901,4.2673,2.6156,1.0617,575,12,36,9,-233.295,110.024,50.0,51.72
3,130,1300130,3,8.8456,11.7842,8.8175,2.1216,365,12,36,9,-202.983,155.297,50.0,51.78
3,131,1300131,3,4.3344,8.3048,4.8667,1.5745,569,12,35,9,118.312,196.137,50.0,51.67
3,132,1300132,3,6.6606,11.4416,7.0491,2.8878,314,12,36,9,-207.312,150.047,50.0,51.74
3,133,1300133,3,10.0386,11.6625,10.1757,1.0581,549,12,35,9,69.46,222.704,50.0,51.67
3,134,1300134,3,4.7863,5.7117,4.841,0.6492,244,12,36,9,-93.761,-228.384,50.0,51.78
3,135,1300135,3,6.7864,12.5856,6.456,3.1299,528,12,36,9,-25.229,239.943,50.0,51.74
3,136,1300136,3,6.964,7.9639,6.9626,0.6184,561,12,36,9,199.046,98.075,50.0,51.67
3,137,1300137,3,14.306,16.6655,14.0535,2.2597,595,12,35,9,64.306,224.705,50.0,51.63
3,138,1300138,3,3.1257,5.4458,3.0695,1.4458,418,12,34,9,219.904,6.774,50.0,51.65
3,139,1300139,3,3.8781,6.4767,4.0287,0.6574,249,12,34,9,218.073,30.356,50.0,51.66
3,140,1300140,3,5.8775,6.8478,5.3091,1.4631,263,12,36,9,209.31,-70.83,50.0,51.73
3,141,1300141,3,3.6256,7.3643,3.9693,2.1614,540,12,34,9,-127.753,-214.451,50.0,51.6
3,143,1300143,3,7.7495,8.7145,7.3522,1.2041,421,12,36,9,-228.695,118.517,50.0,51.73
3,142,1300142,3,10.95,11.3702,7.8533,4.3501,534,12,36,9,211.308,64.005,50.0,51.77
3,144,1300144,3,4.72,8.5711,5.0659,1.8703,477,12,36,9,-29.402,239.816,50.0,51.74
3,145,1300145,3,4.4546,7.4038,4.0815,1.3814,391,12,36,9,184.529,125.57,50.0,51.68
3,146,1300146,3,13.9775,19.6351,15.5152,2.7867,576,12,35,9,-259.905,-6.753,50.0,51.74
3,147,1300147,3,10.8561,15.5533,11.7016,2.4768,584,12,36,9,-74.835,233.652,50.0,51.69
3,148,1300148,3,5.2773,6.7088,5.2443,0.8841,545,12,36,9,-34.171,-239.581,50.0,51.66
3,149,1300149,3,5.416,10.2565,6.5046,3.0386,528,12,36,9,-91.732,-229.03,50.0,51.71
3,150,1300150,3,14.4273,17.1588,13.646,2.9933,562,12,36,9,15.67,-237.334,50.0,51.71
3,151,1300151,3,5.1727,9.6093,6.0488,2.115,579,12,36,9,-210.14,146.448,50.0,51.88
3,152,1300152,3,6.9742,13.6428,8.5243,3.7463,536,12,36,9,178.372,-135.088,50.0,51.73
3,153,1300153,3,5.5731,7.0466,5.4213,0.993,356,12,36,9,212.531,59.408,50.0,51.71
3,154,1300154,3,10.1567,11.3182,10.0784,0.8378,585,12,34,9,-159.914,-194.998,50.0,51.67
3,155,1300155,3,8.2508,13.1889,8.3501,3.3225,548,12,36,9,-252.982,-57.614,50.0,51.75
3,156,1300156,3,6.7463,11.6563,8.2887,2.3774,579,12,36,9,195.994,-104.626,50.0,51.7
